,date_created,username,verified_status,tweet_id,likes,views,replies,retweets,source,language,retweeted_id,quoted_id,text
0,2020-01-01 14:35:00+00:00,SenSherrodBrown,True,1212381714296623104,954,,51,68,TweetDeck,en,,,"Happy New Year! Looking forward to getting to work – we have a lot to do, from protecting Ohioans' pensions and healthcare, to continuing our push for gun safety reform, and overhauling our tax code to respect the dignity of work."
1,2020-01-01 17:00:00+00:00,SenatorCantwell,True,1212418204355694592,61,,10,10,TweetDeck,en,,,"As we reflect on 2019 and look forward to 2020, I hope the coming year brings health and happiness to everyone. Happy New Year! https://t.co/pBS4qe9qQi"
2,2020-01-01 17:45:11+00:00,SenatorCardin,True,1212429574371520513,35,,7,8,Twitter for Android,en,,,"Happy New Year's Day to all! 2019 delivered both challenges and progress. As we look toward 2020 and the new decade ahead of us, we’re prepared to continue to fight for our values and prosperity for all Americans."
3,2020-01-01 16:03:16+00:00,SenBobCasey,True,1212403927129427969,142,,13,15,Twitter for iPhone,en,,,"Happy New Year! May 2020 be filled with health, happiness and many blessings. https://t.co/kWe1TaBx4N"
4,2020-01-01 02:27:00+00:00,SenFeinstein,True,1212198506653466632,1265,,99,97,TweetDeck,en,,,"Best wishes for a safe New Year’s Eve and a wonderful New Year to everyone in California and across the country. Here’s to a happy, healthy and productive 2020."
5,2020-01-01 18:51:03+00:00,SenSanders,True,1212446150877421569,7756,,235,1080,Twitter for iPhone,en,,,Congratulations to the 47 states and localities that are raising the minimum wage today—the largest number of jurisdictions in history. https://t.co/rAAEVugyPH
6,2020-01-01 03:54:25+00:00,SenSanders,True,1212220505757011968,15141,,507,1168,Twitter for iPhone,en,,,"As 2019 comes to an end, Jane and I want to wish all of you a happy New Year's Eve and a healthy and wonderful new year."
7,2020-01-01 02:04:01+00:00,SenSanders,True,1212192725451395074,7284,,294,1037,Twitter Web App,en,,,"In 2020, the minimum wage in 32 jurisdictions throughout the country will reach or surpass $15 an hour. 

Now it's time to make this a reality everywhere in America."
8,2020-01-01 16:41:52+00:00,SenStabenow,True,1212413641309462540,49,,6,5,Twitter for iPad,en,,,Can’t think of a better way to start the new year than by watching @UMichFootball beat @AlabamaFTBL in the @CitrusBowl today. #GoBlue!
9,2020-01-01 16:42:32+00:00,SenatorTester,True,1212413809341669381,212,,29,13,Twitter for iPhone,en,,,"Hoping everyone has a happy and prosperous New Year! I’m honored every day to serve Montana in the Senate, and will continue fighting for our great state as we ring in a new decade. New year, still the Last Best Place. https://t.co/pjHVRY6scN"
10,2020-01-01 14:47:01+00:00,SenJohnBarrasso,True,1212384739266568194,36,,20,4,Twitter for iPhone,en,,,Bobbi and I wish you all a Happy New Year! https://t.co/WHLMujZALA
11,2020-01-01 17:55:52+00:00,SenatorWicker,True,1212432264593903616,50,,7,9,Twitter for iPhone,en,,,"Our favorite moment from today’s Rose Parade was seeing the West Harrison High School Band, Gulfport, Mississippi, with a great story: https://t.co/bMRMeLZjxG"
12,2020-01-01 17:00:14+00:00,SenatorWicker,True,1212418263046590466,24,,5,2,Twitter for iPhone,en,,,Happy New Year! 🎊 https://t.co/Zl9LxdfNTl
13,2020-01-01 13:36:02+00:00,SenatorCollins,True,1212366876694786048,722,,1148,39,Twitter for iPhone,en,,,"Happy New Year! May the spirit of this holiday season be with you, your family, and your community throughout the coming year."
14,2020-01-01 17:38:37+00:00,JohnCornyn,True,1212427925531824128,281,,169,65,Twitter Web App,en,,,"""No cause is left but the most ancient of all,
the one, in fact, that from the beginning of our history
has determined the very existence of politics,
the cause of freedom versus tyranny.""
-- Hannah Arendt (1906-1975) German-American political theorist, escaped Nazi Germany."
15,2020-01-01 17:19:54+00:00,JohnCornyn,True,1212423213411684353,136,,69,44,Twitter Web Client,en,,,Energy dominance is leverage for US foreign relations https://t.co/1wkuBvcFQT
16,2020-01-01 02:25:05+00:00,JohnCornyn,True,1212198024556040193,221,,62,35,Twitter for iPhone,en,,,Happy New Year https://t.co/AsbqIFNpOT
17,2020-01-01 18:37:47+00:00,SenatorDurbin,True,1212442813666938880,361,,58,45,Twitter for iPhone,en,,,Wishing a Happy New Year to all. May your 2020 be filled with peace and joy. https://t.co/dbhh75WoD1
18,2020-01-01 21:48:12+00:00,McConnellPress,True,1212490733053194242,25,,9,5,Twitter for iPhone,en,,,".@senatemajldr Mitch McConnell’s statement on the loss of Larry Kizer, a dedicated and public servant: https://t.co/ctrAajjSC4"
19,2020-01-01 20:17:16+00:00,SenJeffMerkley,True,1212467851346546691,184,,8,7,Twitter for iPhone,en,,,Go Ducks! Having a great time at the pre-game with son Jonathan! #RoseBowl @GoDucks @uoregon https://t.co/F0AmTm2G1c
20,2020-01-01 15:27:09+00:00,SenatorRisch,True,1212394838118871040,32,,12,6,Twitter for iPhone,en,,,Happy New Year! https://t.co/ZgDWEcBuz7
21,2020-01-01 05:05:58+00:00,ChrisCoons,True,1212238512491249664,98,,12,9,Twitter for iPhone,en,,,Happy New Year! https://t.co/P1oI9u3uLw
22,2020-01-01 12:33:00+00:00,Sen_JoeManchin,True,1212351011622404096,86,,19,7,TweetDeck,en,,,Happy #NewYear! Wishing all West Virginians a happy and healthy 2020. https://t.co/EOjUiX6alu
23,2020-01-01 20:35:03+00:00,SenatorBaldwin,True,1212472324009672709,68,,1,9,Twitter for iPhone,en,,https://twitter.com/BadgerFootball/status/1211799124955107328,Good luck to @BadgerFootball in the Rose Bowl today! #OnWisconsin
24,2020-01-01 18:18:59+00:00,SenatorBaldwin,True,1212438082261323776,99,,6,12,Twitter for iPhone,en,,,"Happy New Year, Wisconsin! https://t.co/5VphiG7OD0"
25,2020-01-01 14:05:48+00:00,SenatorBennet,True,1212374365456805888,283,,19,11,Twitter for iPhone,en,,,Wishing everyone a happy and healthy New Year!
26,2020-01-01 23:36:02+00:00,MarshaBlackburn,True,1212517870405599232,535,,136,268,Twitter for iPhone,en,,https://twitter.com/washingtonpost/status/1212130369362894850,.@tiktok_us is a threat to our national security and I’m glad @DeptofDefense has ordered all personnel to remove the app. TikTok provides the Chinese government with information on its users &amp; the company couldn’t even muster the courage to meet with lawmakers. #TikTokTraditions
27,2020-01-01 13:22:00+00:00,MarshaBlackburn,True,1212363342888587267,241,,36,26,Twitter Media Studio,en,,,Wishing all Tennesseans a safe and healthy new year! https://t.co/o25MoKgoSx
28,2020-01-01 20:49:50+00:00,SenBlumenthal,True,1212476046810996738,104,,19,22,Twitter for iPhone,en,,,Necessary now: Ban all flavors in all products &amp; new devices enabling surreptitious use &amp; more.
29,2020-01-01 20:49:50+00:00,SenBlumenthal,True,1212476044957097986,173,,50,67,Twitter for iPhone,en,,,Trump’s step back from stringent restrictions will spread not stem the vaping epidemic. This surrender to vaping special interests on menthol &amp; liquid tank flavors signals an open door to nicotine addiction—hooking a new generation. https://t.co/k1xBdxgo4d
30,2020-01-01 18:05:13+00:00,SenBlumenthal,True,1212434618009489408,169,,31,58,Twitter for iPhone,en,,,Asylum &amp; Freedom—a truly American new year celebration for Mario Aguilar &amp; all statewide who stood with him. Special thanks to his loyal fellow Wilber Cross HS students—&amp; the American judiciary. Feds should abandon any appeal. https://t.co/zleo2sLXhQ
31,2020-01-01 05:01:52+00:00,SenBlumenthal,True,1212237481791414273,702,,42,34,Twitter for iPhone,en,,,"A happy, healthy 2020! As we begin this new year, I’m more proud &amp; grateful than ever to serve CT’s great people &amp; fight for a better, brighter future."
32,2020-01-01 06:00:00+00:00,JohnBoozman,True,1212252112165449728,15,,9,3,Twitter Media Studio,en,,,"It's a new year and also the beginning of a new decade, so we've got a lot to be thankful for and look forward to. I hope your 2020 starts and ends with lots of gratitude, optimism and blessings. #HappyNewYear https://t.co/Gh30UaozU6"
33,2020-01-01 22:10:38+00:00,michaelcburgess,True,1212496377571430402,19,,8,3,Twitter Web App,en,,,"As we come into the #NewYear, I hope you have one filled with joy and peace. https://t.co/C3x9rl2WnE"
34,2020-01-01 04:05:00+00:00,KenCalvert,True,1212223169379127297,11,,79,1,TweetDeck,en,,,Wishing you and your family a very Happy New Year! https://t.co/spyGheMK3X
35,2020-01-01 19:45:41+00:00,JudgeCarter,True,1212459900728680448,10,,1,2,Twitter for iPhone,en,,,Welcome to 2020! Happy New Year #TX31! https://t.co/U7FmQIYepg
36,2020-01-01 23:12:52+00:00,SenBillCassidy,True,1212512039433842688,17,,13,0,Twitter for iPhone,en,,,Laura and I wish you and yours a #HappyNewYear as we roll into 2020. Looking forward to stepping into a new decade with all of you! https://t.co/pY9ViW5Vbq
37,2020-01-01 17:52:52+00:00,USRepKCastor,True,1212431508885164032,23,,7,12,Twitter Web App,en,,,More than 250 House-passed bills are sitting on Senate Majority Leader Mitch McConnell’s desk- I will not give up until our priorities and many others enacted into law!
38,2020-01-01 17:52:51+00:00,USRepKCastor,True,1212431507136143360,57,,8,16,Twitter Web App,en,,,"I’m proud that the Democratic-led House stood up for hardworking people &amp; small business in 2019. The House has passed nearly 400 bills this year, including bipartisan bills to lower the cost of health care &amp; prescription drugs, ensure equal protection, and #ClimateActionNow. https://t.co/JsbAFA9Xld"
39,2020-01-01 02:18:03+00:00,USRepKCastor,True,1212196254425534464,20,,1,2,Twitter for iPhone,zxx,,,https://t.co/wIZgkvWmv7
40,2020-01-01 19:49:28+00:00,RepCohen,True,1212460853913702400,0,,0,0,Twitter for iPad,en,,,@CJClarke @USNavy I always stand for anthem.Note this photo is in Fedex Forum where lights are turned down to off with spotlight on singer.Fake news!
41,2020-01-01 19:43:05+00:00,RepCohen,True,1212459246778044416,489,,45,73,Twitter for iPad,en,,https://twitter.com/GracieNunyabiz/status/1212227979633418246,Get your fake news straight.I always stand for national anthem!ALWAYS!At Fedex Forum lights are turned down for national anthem with spotlight on singer.This is not a national anthem moment!
42,2020-01-01 13:51:15+00:00,RepCohen,True,1212370704995356673,111,,3,10,Twitter for iPhone,en,,,Thinking of the glorious and wonderful #JohnLewis  https://t.co/rnBFtHDKfa
43,2020-01-01 00:04:12+00:00,RepCohen,True,1212162571853283328,48,,3,8,Twitter for iPhone,en,,,Attended a cold Liberty Bowl but so happy @USNavy  of the #AmericanAthleticConference came out victorious on last second field goal 20-17! #GoNavy #AAC #MEMPHIS
44,2020-01-01 18:24:08+00:00,TomColeOK04,True,1212439379962212354,20,,11,2,Twitter for iPhone,en,,,"As a new decade begins, there are numerous signs that America is thriving. Wages continue to rise, unemployment remains low, jobs are being created &amp; the economy is getting stronger. Certainly, that’s worth celebrating as we ring in 2020! 🎉

MORE: https://t.co/wJ4NIY1P2O https://t.co/FefZFHrUrD"
45,2020-01-01 19:13:20+00:00,CAgovernor,True,1212451761560027136,63,,9,50,Twitter Media Studio,en,,,"It's January 1 and that means many new California laws take effect today! 

Here are some that you need to know about. 🎥⏯ https://t.co/MbQelYZZwA"
46,2020-01-01 01:32:27+00:00,CAgovernor,True,1212184778503413760,5,,1,1,Twitter for iPhone,en,,,"Child care providers help California’s economy by allowing working families &amp; parents to work!
This year, @GavinNewsom signed @AsmMoniqueLimon’s #AB378 to give child care workers the right to join a union and collectively bargain with the state. #CaliforniaForAll https://t.co/sqB1b5Rbjr"
47,2020-01-01 01:24:14+00:00,CAgovernor,True,1212182710208233473,10,,3,1,Twitter for iPhone,en,,,"Not only did the 2019-20 #CaliforniaForAll budget invest historic amounts in Californians, it also eliminated CA’s wall of debt while saving for a rainy day causing a major credit agency to upgrade California’s credit score. https://t.co/EeKv7ifOgs"
48,2020-01-01 01:22:04+00:00,CAgovernor,True,1212182166064398341,10,,2,1,Twitter for iPhone,en,,,"Approximately 1 million Californians are without safe drinking water.

In July of 2019, the Safe and Affordable Drinking Water Fund was established to help local water systems provide safe drinking water to communities without it. #CaliforniaForAll https://t.co/bb9QKRKZ5K"
49,2020-01-01 21:33:15+00:00,GavinNewsom,True,1212486971039178752,5028,,4197,529,Twitter for iPhone,en,,,"Happy New Year! What an incredible decade. We’ve accomplished so much in CA by standing up for our values and taking on some of the biggest issues -- from healthcare to gun violence to climate change. 

Let’s keep it going. 

Here’s to 2020 and the decade ahead!!"
50,2020-01-01 01:37:39+00:00,GovLauraKelly,True,1212186087466176514,15,,5,1,Twitter for iPhone,en,,,We increased funding for higher education and challenged our Regents universities to ensure that funding protects Kansas college students from a tuition hike for the first time in years. #GovKellyRecap2019 https://t.co/l2kYfL9vZy
51,2020-01-01 01:19:34+00:00,GovLauraKelly,True,1212181537883602945,14,,2,2,Twitter for iPhone,en,,,"In conjunction with @SecretaryToland, we established @kansasgrowth – a comprehensive strategy for economic growth in the state. A team of stakeholders, business leaders and economic development professionals will implement three phases for economic growth. #GovKellyRecap2019 https://t.co/UUnhUWpB7A"
52,2020-01-01 00:52:49+00:00,GovLauraKelly,True,1212174806109630464,25,,3,7,Twitter for iPhone,en,,,"In 2019 I appointed @LtGovRogers to lead the newly-established Office of Rural Prosperity, which is developing statewide policies and initiatives for improving life in rural communities that have been neglected for far too long. #GovKelly2019Recap https://t.co/HH5bmcEgLN"
53,2020-01-01 00:26:27+00:00,GovLauraKelly,True,1212168169642774528,17,,2,2,Twitter for iPhone,en,,,"Current labor market data for November 2019, shows that - for the second month in a row - Kansas maintained its lowest rate of unemployment in 40 years at 3.1%. Over the past year, Kansas also experienced job creation and positive wage growth. #GovKelly2019Recap https://t.co/cuBRu64gjL"
54,2020-01-01 14:00:01+00:00,HouseGOP,True,1212372909211013120,539,,54,78,TweetDeck,en,,,Wishing you and your family a #HappyNewYear! https://t.co/VAsR0hoRkD
55,2020-01-01 14:04:39+00:00,AaronPBean,True,1212374076028645377,18,,1,0,Twitter for iPhone,en,,,"Happy New Year! I hope 2020 brings you joy, contentment, and prosperity! https://t.co/4X2eWGXSph"
56,2020-01-01 13:49:52+00:00,Adrian_Fontes,True,1212370355274174466,5,,2,0,Twitter for iPhone,en,,,They say people go crazy with new year resolutions...why am I the only one at the gym?
57,2020-01-01 12:45:01+00:00,Adrian_Fontes,True,1212354035174428672,40,,1,10,Twitter for iPhone,en,,,"This year marks 100 years of suffrage for women.
Are you encouraging all your friends and relatives to register and vote?
#ProtectDemocracy"
58,2020-01-01 12:43:30+00:00,Adrian_Fontes,True,1212353657104027648,1,,0,0,Twitter for iPhone,en,,https://twitter.com/PHXRisingFC/status/1212267209868894208,"More @PHXRisingFC !!
Can we top 2019?!? I’m betting that it will be a heck of a run trying!!
#Rising2020"
59,2020-01-01 12:41:51+00:00,Adrian_Fontes,True,1212353240311795712,3,,0,0,Twitter for iPhone,en,,,"@SJDoerr @PHXRisingFC The way @AZSports celebrates great performances tells me never to go to one of their happy hours.
#lame"
60,2020-01-01 12:38:59+00:00,Adrian_Fontes,True,1212352517771677696,1,,0,0,Twitter for iPhone,en,,https://twitter.com/AZSports/status/1212236507110526977,"Super lame to leave THE greatest performance of the year off your list.
Do better.
@PHXRisingFC"
61,2020-01-01 12:23:20+00:00,Adrian_Fontes,True,1212348580494626816,1,,0,0,Twitter for iPhone,en,,https://twitter.com/AmberMcReynolds/status/1212347660520148993,"I can’t wait to watch this today!!
Go @AmberMcReynolds !!!
#ProtectDemocracy"
62,2020-01-01 01:45:51+00:00,Adrian_Fontes,True,1212188150702850048,2,,0,0,Twitter for iPhone,en,,https://twitter.com/PHXRisingFC/status/1212101117196296192,"The super sentimental tweets from this club are well warranted.
Catch a game next season! Support this amazing franchise!"
63,2020-01-01 01:37:10+00:00,Adrian_Fontes,True,1212185968653979649,50,,2,4,Twitter for iPhone,en,,,"I’m up to 3,410 followers because both of my teenage neighbors just decided to get onboard.
And the 18yo is registered but didn’t get on the perm early vote list...so we’re fixing that.
Neighbors helping neighbors to #ProtectDemocracy"
64,2020-01-01 01:23:52+00:00,Adrian_Fontes,True,1212182618034229248,5,,1,0,Twitter for iPhone,en,,https://twitter.com/BandidosPHX/status/1212165186460585984,I love these guys...
65,2020-01-01 05:05:13+00:00,BrookeELierman,True,1212238326171914240,20,,0,1,Hootsuite Inc.,en,,,Happy New Year and New Decade! https://t.co/stesvio6k1
66,2020-01-01 20:50:09+00:00,ERICSORENSEN,True,1212476124816695296,0,,0,0,Twitter for iPhone,und,,,@AustinMacD73 Ehhhhhh
67,2020-01-01 19:19:39+00:00,ERICSORENSEN,True,1212453350068965376,33,,12,4,Twitter for iPhone,en,,,"I’m not coming back on social media until everyone’s done with the Barbara Walters stuff. 

She’s got dementia and hasn’t been seen publicly in a few years. We should be thinking of her health and well-being."
68,2020-01-01 06:55:55+00:00,ERICSORENSEN,True,1212266181618552837,1,,1,0,Twitter for iPhone,en,,,@proughwx @CurtisParkview @ABC21WPTA @KaitlynReports That is not you.
69,2020-01-01 06:55:36+00:00,ERICSORENSEN,True,1212266104405610496,2,,1,0,Twitter for iPhone,en,,,@blaisekellerr That is not you.
70,2020-01-01 06:27:07+00:00,ERICSORENSEN,True,1212258935190773760,1,,1,0,Twitter for iPhone,en,,,"@DaveHerrell Dave, you belong in QC Hall of Fame! Here’s to a great new decade. Glad you’re here!"
71,2020-01-01 04:26:04+00:00,ERICSORENSEN,True,1212228470098583553,48,,2,2,Twitter for iPhone,en,,,"My last tweet of the decade? 

Boobytrap backwards is partyboob."
72,2020-01-01 16:09:03+00:00,COSecofState,True,1212405383328927747,3,,0,1,Sprout Social,en,,,"Happy New Year!  Just a reminder our offices are closed today but all of our services remain available online: https://t.co/lVkJQnzttf.  We'll be back open on Thursday, January 2. https://t.co/VPL9wWsFDc"
73,2020-01-01 23:11:59+00:00,PatRyanUC,True,1212511819471962112,9,,0,1,Twitter for iPhone,en,,,"An inspiring start to #2020 - witnessing two phenomenal public servants take their oaths of office. Huge congrats to @marchgallagher and @onekingston...look forward to rolling up our sleeves and getting to work together!!

And big thanks to @NYSComptroller for joining &amp; speaking! https://t.co/mxyZKgjTpk"
74,2020-01-01 23:43:26+00:00,ANTHONYDESPO,True,1212519732664061952,19,,4,7,Twitter Web App,en,,,"“Anyone who agrees that this law will endanger public safety &amp; the victims &amp; witnesses of crime should let @NYGovCuomo &amp; @NYSenDems &amp; @NYSA_Majority know before it’s too late &amp; innocent people get hurt,” @StatenIslandDA.  Welcome to 2020 - year of the perp
https://t.co/ObzBOs5c31"
75,2020-01-01 18:50:30+00:00,ANTHONYDESPO,True,1212446013153263616,7,,0,2,Twitter Web App,en,,,"Once again teaming up w/ my family in blue to host @leoweekend event on 2/29 at Junction LBNY.

@leoweekend work throughout the year to support families affected by a line of duty death or serious injury &amp; are front and center whenever #lawenforcement needs help.  

Come on down! https://t.co/XSXg5KmLkI"
76,2020-01-01 17:51:04+00:00,ANTHONYDESPO,True,1212431057926184962,10,,0,2,Twitter Web App,en,,,"#HappyNewYear!

@HempsteadTown Sanitation schedules will be going out soon, but you can use these to print and keep on the fridge.

Also, check out dates for our S.T.O.P. program &amp; thx @CSEALocal880! https://t.co/5QJhJvMcSF"
77,2020-01-01 16:23:44+00:00,ANTHONYDESPO,True,1212409080624623621,12,,0,4,Twitter Web App,en,,,"Message is simple: this isn't a Jewish issue, a Catholic issue, a black/white issue, a hispanic/asian issue - this is an American issue. Stood w/@TOHClavin @dorothylgoosby @MissyMillerNY20 &amp; @HempsteadTown religious leaders, together to fight hate/bigotry &amp; decry recent attacks https://t.co/0oFRdqxhAh"
78,2020-01-01 00:29:24+00:00,ANTHONYDESPO,True,1212168911971635202,10,,0,3,Twitter for iPhone,en,,,Official: 'We will not tolerate' hate crimes Hempstead Town Supervisor-elect Donald X. Clavin Jr. spoke Tuesday at the Yeshiva of South Shore in Hewlett to denounce the ... https://t.co/KvUAd07cMe
79,2020-01-01 17:21:53+00:00,RepHankJohnson,True,1212423712458395651,87,,13,19,Twitter for Android,en,,,Something is badly wrong in America when in just one week there were 8 terrorist attacks against our Jewish brothers &amp; sisters in NY alone! This must end!
80,2020-01-01 19:26:21+00:00,KevinKileyCA,True,1212455035000352768,3,,0,1,Twitter Web App,en,,,"The Chief Justice is right that “civic education has fallen by the wayside.” I’ve introduced legislation to enhance civics education in CA high schools and colleges.

https://t.co/Iy2lpHCopi"
81,2020-01-01 18:56:23+00:00,KevinKileyCA,True,1212447496040898561,17,,0,8,Twitter Web App,en,,https://twitter.com/TerenceHyland/status/1212365931734818816,"Notably, the judge’s order found that enforcing #AB5 would cause irreparable harm, and that blocking it is in the public interest."
82,2020-01-01 05:06:06+00:00,DonDavisNC,True,1212238546469302272,8,,1,1,Twitter for iPhone,en,,,Happy New Year! Wishing you a magnificent 2020.
83,2020-01-01 19:28:28+00:00,JocelynBenson,True,1212455569233190915,11,,1,2,Twitter for iPhone,art,,https://twitter.com/MichSoS/status/1212455340979183616,⤵️⤵️⤵️
84,2020-01-01 20:38:22+00:00,RepBlaine,True,1212473159385006080,13,,2,5,Twitter for iPhone,zxx,,,https://t.co/4fHr5tuF1G
85,2020-01-01 19:45:46+00:00,SenatorLujan,True,1212459922358554624,5,,1,1,Twitter for iPhone,en,,,"A lot is happening in Washington and I want to make sure you stay updated with our priorities for the new year. Subscribe to our newsletter to hear more about how I'm working for New Mexico. 

https://t.co/r8TwBV4Zyt"
86,2020-01-01 18:01:27+00:00,SenatorLujan,True,1212433671434563584,18,,2,1,Twitter for iPhone,en,,,It's a new start to a new year – happy New Year's Day! Hope your holiday is filled with friends and family as we prepare for new beginnings. https://t.co/oTK55n78Y4
87,2020-01-01 02:22:15+00:00,SethMagaziner,True,1212197312635834368,12,,0,2,Twitter for iPhone,en,,,"2019 was productive. We helped a lot of people, and left Rhode Island better than we found it.

But there is so much more to do.The progress continues in the new year!
10/10 https://t.co/7ZqU3DUEzF"
88,2020-01-01 02:22:11+00:00,SethMagaziner,True,1212197297431420929,6,,1,0,Twitter for iPhone,en,,,"Together, we advocated for working people, equal rights, reproductive freedom, common sense gun laws, and a better Rhode Island for everyone
8/10 https://t.co/N9xDpxvOoV"
89,2020-01-01 02:22:09+00:00,SethMagaziner,True,1212197287566417920,8,,1,0,Twitter for iPhone,en,,,"Our bill to ensure all RI students receive access to financial education passed the @RISenate unanimously, thanks to the strong leadership of lead sponsor @SANDRISCANO 
7/10 https://t.co/xwE1852Kmp"
90,2020-01-01 02:22:06+00:00,SethMagaziner,True,1212197275927228416,5,,1,0,Twitter for iPhone,en,,,"We also welcomed 700+ people to Rhode Island for the @StateTreasurers management conference, contributing more than $1 million to our local economy 
6/10 https://t.co/or5xwYIEEx"
91,2020-01-01 02:21:58+00:00,SethMagaziner,True,1212197242427322373,6,,1,0,Twitter for iPhone,en,,,"The statewide school construction initiative got off to a strong start, including breaking ground on the new East Providence High School and the ribbon cutting for the new Barrington Middle School
4/10 https://t.co/xrwAxkIXDM"
92,2020-01-01 02:21:54+00:00,SethMagaziner,True,1212197226375733251,9,,1,0,Twitter for iPhone,en,,,"We passed the Student Loan Bill of Rights, to protect Rhode Islanders from predatory and misleading student loan servicing
3/10 https://t.co/ndthLXAbVw"
93,2020-01-01 02:21:52+00:00,SethMagaziner,True,1212197214589784064,5,,1,0,Twitter for iPhone,en,,,"It was a tremendous honor to be sworn in for a second term as Treasurer, and to continue working every day to make Rhode Island a better place. (On that particular day it was also very windy). 
2/10 https://t.co/0jzwpkSnEQ"
94,2020-01-01 02:21:49+00:00,SethMagaziner,True,1212197203848114177,10,,1,1,Twitter for iPhone,en,,,"As the final hours of 2019 tick away, here are a few of my favorite memories from the last year...

1/10"
95,2020-01-01 04:40:50+00:00,NellieGorbea,True,1212232189582155778,20,,0,2,Twitter for iPhone,en,,,Happy new year!! May this new decade bring us more peace and understanding.  Here’s to new starts! #2020 #Hope #RI
96,2020-01-01 03:30:29+00:00,NellieGorbea,True,1212214485735411712,3,,0,1,Twitter Web App,en,,https://twitter.com/beckerdavidj/status/1212175004558749696,It is always a pleasure to work on tough projects that improve the public good when you have people like you @beckerdavidj who believe in working for everyone! Thank you. Here's to a new decade of better understanding and peace! #2020
97,2020-01-01 16:50:12+00:00,cathymcmorris,True,1212415741070319617,41,,17,3,Twitter for iPhone,en,,,Happy New Year! The best is yet to come!
98,2020-01-01 23:07:00+00:00,SummerForPA,True,1212510563009519616,10,,0,0,Twitter for Android,en,,,@Innamo I waited all year to post this!
99,2020-01-01 15:22:18+00:00,SummerForPA,True,1212393619509915654,169,,4,9,Twitter for Android,en,,,"525,600 minutes.  

Today marks 1 year since I was sworn in to serve my district. I measure my year in time spent in community, people cared for, people served, and people loved. 

Happy New Year. How do you measure a year? https://t.co/D3Cch3owxo"
100,2020-01-01 19:10:44+00:00,JoshShapiroPA,True,1212451107756224513,48,,3,4,Twitter for iPhone,en,,,"From Erie to Cambria City, Pittsburgh to Philly and places in between, I wish everyone across the great Commonwealth of Pennsylvania a happy, healthy and peaceful 2020! https://t.co/fiebcuaKMS"
101,2020-01-01 13:10:00+00:00,RepRichardNeal,True,1212360322985742336,14,,1,2,Twitter Media Studio,en,,,"Wishing you a #HappyNewYear filled with hope, joy, and new beginnings from all of us here at Team Neal. https://t.co/Q6iqghO8wM"
102,2020-01-01 21:56:04+00:00,wileynickel,True,1212492713272238081,2,,0,0,Twitter for iPhone,en,,,"He started with the NBA when there were just a handful of employees and built the league into a global brand during 30 years as commissioner.

I’m hopeful that part of his legacy will be to bring the world closer together with NBA teams in places like Madrid, Istanbul and Paris."
103,2020-01-01 21:56:04+00:00,wileynickel,True,1212492712252981248,8,,1,1,Twitter for iPhone,en,,,"My heart aches for the family of David Stern. He made the world a better place. 

My Mom married one of his lifelong friends later in life. I was very fortunate to be able to spend time with David during his final years as NBA Commissioner and afterwards. 1/2 #ncpol"
104,2020-01-01 03:57:29+00:00,wileynickel,True,1212221278230319104,7,,1,0,Twitter for iPhone,en,,,Happy New Year! https://t.co/cqfnRxRw7e
105,2020-01-01 13:00:00+00:00,GovernorLittle,True,1212357808592687105,59,,22,5,TweetDeck,en,,,Happy New Year! Let's make 2020 a great one! #IDGov #IDpol https://t.co/1QsSrJeugR
106,2020-01-01 00:55:57+00:00,JuanCiscomani,True,1212175595238387713,20,,0,3,Twitter for iPhone,en,,,"Fun time at the @novaAZBOWL in #Tucson hosting @GeorgiaStateFB vs @wyo_football.  Got chance to welcome Wyoming @GovernorGordon and First Lady, catch up with Mayor @TucsonRomero AND enjoy the game with 1/2 of the Ciscomani kids! Great #FootballWeather to end 2019! 🏈 😎 👊 💥 https://t.co/2l5p4MGOop"
107,2020-01-01 18:55:16+00:00,RepDavid,True,1212447212170620929,4,,2,2,Twitter for iPhone,en,,,Happy New Year! Wishing you and your family all the best in 2020 - from the Schweikerts🎊 #Roaring20s https://t.co/B147r7fbOj
108,2020-01-01 19:00:00+00:00,SenatorTimScott,True,1212448404435021824,30,,43,3,TweetDeck,en,,,What’s your #NewsyYears #resolution?
109,2020-01-01 14:00:00+00:00,SenatorTimScott,True,1212372908816949251,535,,37,38,Twitter Media Studio,en,,,"Congratulations! We’ve made it to the start of not only a #newyear, but a new decade! https://t.co/xyUnDUCMZm"
110,2020-01-01 05:00:00+00:00,SenatorTimScott,True,1212237011618291712,186,,18,9,TweetDeck,en,,,"#Happynewyear everyone, be safe out there!"
111,2020-01-01 15:56:27+00:00,RepTerriSewell,True,1212402211432648706,194,,25,13,Twitter for iPhone,en,,,Happy New Year!!! And Happy Birthday to me!🎂🥂🍾🎉 https://t.co/NEMpa6gu7J
112,2020-01-01 14:13:35+00:00,LaCongresista,True,1212376325098557441,0,,1,0,Twitter for iPhone,en,,,@MeyerDems @Lizzie4Congress @JacksonLeeTX18 @RepAlGreen @SpeakerPelosi Love. Happiness. Peace. To us all. ☮️
113,2020-01-01 05:12:00+00:00,RepPaulTonko,True,1212240030204194817,22,,0,2,TweetDeck,en,,,Wishing you all a year of good health and happiness as we head into 2020! #HappyNewYear https://t.co/bvdpuKIbc9
